"WEEK_NUM","WEEK_START_DATE","DC_ID","BEER_STYLE","PRODUCT_COUNT","TOTAL_UNITS","TOTAL_REVENUE","TOTAL_COGS","TOTAL_GROSS_PROFIT","AVG_MARGIN_PCT","BARLEY_PRICE","HOPS_PRICE","AVG_BARLEY_USAGE","AVG_HOPS_USAGE","TOTAL_BARLEY_COST","TOTAL_HOPS_COST","AVG_UNIT_MARGIN","AVG_SELLING_PRICE","AVG_UNIT_COGS"
32,"2025-05-12","DC-SEA","IPA",1,22,1030.7,617.32,413.38,40.11,7.82,4.63,0.950,1.400,163.44,142.6,18.79,46.85,28.06
4,"2024-10-28","DC-SEA","IPA",1,15,702.75,407.55,295.2,42.01,6.97,4.57,0.950,1.400,99.32,95.97,19.68,46.85,27.17
23,"2025-03-10","DC-DAL","ALE",1,18,2793.24,1730.34,1062.9,38.05,7.96,4.84,0.900,0.700,128.95,60.98,59.05,155.18,96.13
94,"2026-07-20","DC-NYC","IPA",1,37,1733.45,998.63,734.82,42.39,7.24,4.26,0.950,1.400,254.49,220.67,19.86,46.85,26.99
49,"2025-09-08","DC-ATL","STOUT",1,29,1162.03,810.26,351.77,30.27,7.08,6.42,1.200,0.350,246.38,65.16,12.13,40.07,27.94
55,"2025-10-20","DC-ATL","LAGER",1,14,467.74,325.92,141.82,30.32,7.12,4.52,0.850,0.550,84.73,34.8,10.13,33.41,23.28
64,"2025-12-22","DC-ATL","STOUT",1,25,1052.25,631.5,420.75,39.99,5.47,4.27,1.200,0.350,164.1,37.36,16.83,42.09,25.26
61,"2025-12-01","DC-NYC","IPA",1,23,1066.97,582.13,484.84,45.44,5.23,4.42,0.950,1.400,114.28,142.32,21.08,46.39,25.31
39,"2025-06-30","DC-SEA","IPA",1,24,1102.32,645.36,456.96,41.45,7.31,4.14,0.950,1.400,166.67,139.1,19.04,45.93,26.89
90,"2026-06-22","DC-SEA","PILSNER",1,22,3330.8,1972.3,1358.5,40.79,7.47,4.75,0.800,0.500,131.47,52.25,61.75,151.40,89.65
41,"2025-07-14","DC-SEA","IPA",1,23,1088.13,624.91,463.22,42.57,7.5,4.21,0.950,1.400,163.87,135.56,20.14,47.31,27.17
65,"2025-12-29","DC-TOR","PILSNER",1,15,2248.95,1316.7,932.25,41.45,5.46,4.22,0.800,0.500,65.52,31.65,62.15,149.93,87.78
93,"2026-07-13","DC-SEA","IPA",1,24,1069.2,646.56,422.64,39.53,7.3,4.18,0.950,1.400,166.44,140.45,17.61,44.55,26.94
12,"2024-12-23","DC-ATL","LAGER",1,10,340.6,239,101.6,29.83,7.44,5.16,0.850,0.550,63.24,28.38,10.16,34.06,23.9
57,"2025-11-03","DC-TOR","PILSNER",1,17,2448.85,1489.2,959.65,39.19,5.13,4.39,0.800,0.500,69.77,37.32,56.45,144.05,87.6
83,"2026-05-04","DC-SEA","IPA",1,19,890.15,491.15,399,44.82,5.79,4.43,0.950,1.400,104.51,117.84,21,46.85,25.85
32,"2025-05-12","DC-ATL","STOUT",1,35,1416.45,987,429.45,30.32,7.82,4.63,1.200,0.350,328.44,56.72,12.27,40.47,28.2
103,"2026-09-21","DC-ATL","LAGER",1,16,544.96,343.2,201.76,37.02,5.02,4.45,0.850,0.550,68.27,39.16,12.61,34.06,21.45
30,"2025-04-28","DC-DAL","IPA",1,36,1603.8,1020.6,583.2,36.36,7.83,4.83,0.950,1.400,267.79,243.43,16.2,44.55,28.35
54,"2025-10-13","DC-NYC","IPA",1,30,1419.3,816.3,603,42.49,7.1,4.51,0.950,1.400,202.35,189.42,20.1,47.31,27.21
4,"2024-10-28","DC-TOR","PILSNER",1,21,3086.79,1872.36,1214.43,39.34,6.97,4.57,0.800,0.500,117.1,47.99,57.83,146.99,89.16
19,"2025-02-10","DC-NYC","IPA",1,22,1040.82,624.8,416.02,39.97,7.82,4.87,0.950,1.400,163.44,150,18.91,47.31,28.4
100,"2026-08-31","DC-DAL","IPA",1,42,1871.1,1140.72,730.38,39.03,7.05,4.51,0.950,1.400,281.29,265.19,17.39,44.55,27.16
22,"2025-03-03","DC-ATL","STOUT",1,24,980.88,679.92,300.96,30.68,7.86,4.86,1.200,0.350,226.37,40.82,12.54,40.87,28.33
12,"2024-12-23","DC-DAL","IPA",1,26,1182.22,739.44,442.78,37.45,7.44,5.16,0.950,1.400,183.77,187.82,17.03,45.47,28.44
29,"2025-04-21","DC-ATL","STOUT",1,35,1430.45,993.65,436.8,30.54,7.9,4.88,1.200,0.350,331.8,59.78,12.48,40.87,28.39
86,"2026-05-25","DC-DAL","ALE",1,22,3413.96,2062.72,1351.24,39.58,5.63,4.45,0.900,0.700,111.47,68.53,61.42,155.18,93.76
56,"2025-10-27","DC-ATL","LAGER",1,13,438.49,304.2,134.29,30.63,7.3,4.46,0.850,0.550,80.66,31.89,10.33,33.73,23.4
34,"2025-05-26","DC-DAL","IPA",1,46,2218.58,1245.68,972.9,43.85,7.7,4.01,0.950,1.400,336.49,258.24,21.15,48.23,27.08
95,"2026-07-27","DC-ATL","LAGER",1,18,577.8,418.5,159.3,27.57,7.25,4.26,0.850,0.550,110.93,42.17,8.85,32.10,23.25
42,"2025-07-21","DC-SEA","IPA",1,21,993.51,575.82,417.69,42.04,7.51,4.38,0.950,1.400,149.82,128.77,19.89,47.31,27.42
50,"2025-09-15","DC-ATL","STOUT",1,28,1099.28,785.12,314.16,28.58,7.16,6.42,1.200,0.350,240.58,62.92,11.22,39.26,28.04
21,"2025-02-24","DC-TOR","PILSNER",1,17,2523.82,1529.66,994.16,39.39,7.82,4.84,0.800,0.500,106.35,41.14,58.48,148.46,89.98
23,"2025-03-10","DC-SEA","IPA",1,15,682.05,427.35,254.7,37.34,7.96,4.84,0.950,1.400,113.43,101.64,16.98,45.47,28.49
36,"2025-06-09","DC-DAL","IPA",1,43,1994.77,1158.42,836.35,41.93,7.58,3.99,0.950,1.400,309.64,240.2,19.45,46.39,26.94
37,"2025-06-16","DC-NYC","IPA",1,41,1901.99,1104.54,797.45,41.93,7.46,4.07,0.950,1.400,290.57,233.62,19.45,46.39,26.94
9,"2024-12-02","DC-DAL","IPA",1,27,1289.79,761.13,528.66,40.99,7.06,5.24,0.950,1.400,181.09,198.07,19.58,47.77,28.19
43,"2025-07-28","DC-ATL","STOUT",1,34,1444.66,937.04,507.62,35.14,7.37,4.32,1.200,0.350,300.7,51.41,14.93,42.49,27.56
45,"2025-08-11","DC-DAL","ALE",1,21,3355.59,2003.61,1351.98,40.29,7.42,4.5,0.900,0.700,140.24,66.15,64.38,159.79,95.41
29,"2025-04-21","DC-NYC","IPA",1,31,1395.31,883.19,512.12,36.7,7.9,4.88,0.950,1.400,232.66,211.79,16.52,45.01,28.49
102,"2026-09-14","DC-TOR","PILSNER",1,22,3169.1,1929.18,1239.92,39.13,5.2,4.46,0.800,0.500,91.52,49.06,56.36,144.05,87.69
81,"2026-04-20","DC-NYC","IPA",1,31,1495.13,803.52,691.61,46.26,5.86,4.43,0.950,1.400,172.58,192.26,22.31,48.23,25.92
63,"2025-12-15","DC-DAL","IPA",1,29,1385.33,732.83,652.5,47.1,5.37,4.3,0.950,1.400,147.94,174.58,22.5,47.77,25.27
37,"2025-06-16","DC-SEA","PILSNER",1,25,3821.75,2232.5,1589.25,41.58,7.46,4.07,0.800,0.500,149.2,50.88,63.57,152.87,89.3
42,"2025-07-21","DC-TOR","PILSNER",1,26,3859.96,2327,1532.96,39.71,7.51,4.38,0.800,0.500,156.21,56.94,58.96,148.46,89.5
70,"2026-02-02","DC-DAL","IPA",1,25,1159.75,631.25,528.5,45.57,5.63,4.11,0.950,1.400,133.71,143.85,21.14,46.39,25.25
78,"2026-03-30","DC-ATL","LAGER",1,15,481.5,331.8,149.7,31.09,5.82,4.43,0.850,0.550,74.21,36.55,9.98,32.10,22.12
52,"2025-09-29","DC-DAL","ALE",1,18,2876.22,1739.7,1136.52,39.51,7.25,6.49,0.900,0.700,117.45,81.77,63.14,159.79,96.65
41,"2025-07-14","DC-TOR","PILSNER",1,25,3638,2235.25,1402.75,38.56,7.5,4.21,0.800,0.500,150,52.63,56.11,145.52,89.41
1,"2024-10-07","DC-SEA","IPA",1,18,835.02,484.02,351,42.03,6.91,4.41,0.950,1.400,118.16,111.13,19.5,46.39,26.89
27,"2025-04-07","DC-SEA","PILSNER",1,21,2994.18,1891.68,1102.5,36.82,8.05,4.68,0.800,0.500,135.24,49.14,52.5,142.58,90.08
93,"2026-07-13","DC-DAL","ALE",1,21,3355.59,1996.68,1358.91,40.5,7.3,4.18,0.900,0.700,137.97,61.45,64.71,159.79,95.08
53,"2025-10-06","DC-TOR","PILSNER",1,23,3380.77,2053.67,1327.1,39.25,7.13,4.58,0.800,0.500,131.19,52.67,57.7,146.99,89.29
31,"2025-05-05","DC-ATL","STOUT",1,35,1402.45,982.8,419.65,29.92,7.76,4.49,1.200,0.350,325.92,55,11.99,40.07,28.08
42,"2025-07-21","DC-ATL","LAGER",1,19,647.14,447.07,200.07,30.92,7.51,4.38,0.850,0.550,121.29,45.77,10.53,34.06,23.53
19,"2025-02-10","DC-DAL","IPA",1,26,1242.02,738.4,503.62,40.55,7.82,4.87,0.950,1.400,193.15,177.27,19.37,47.77,28.4
35,"2025-06-02","DC-NYC","IPA",1,42,1871.1,1135.26,735.84,39.33,7.56,4.07,0.950,1.400,301.64,239.32,17.52,44.55,27.03
75,"2026-03-09","DC-ATL","STOUT",1,27,1114.56,694.98,419.58,37.65,5.84,4.39,1.200,0.350,189.22,41.49,15.54,41.28,25.74
102,"2026-09-14","DC-ATL","STOUT",1,32,1346.88,800,546.88,40.6,5.2,4.46,1.200,0.350,199.68,49.95,17.09,42.09,25
25,"2025-03-24","DC-SEA","PILSNER",1,16,2469.44,1442.08,1027.36,41.6,8,4.85,0.800,0.500,102.4,38.8,64.21,154.34,90.13
44,"2025-08-04","DC-DAL","IPA",1,40,1837.2,1091.2,746,40.61,7.48,4.3,0.950,1.400,284.24,240.8,18.65,45.93,27.28
98,"2026-08-17","DC-ATL","LAGER",1,20,681.2,462,219.2,32.18,6.97,4.43,0.850,0.550,118.49,48.73,10.96,34.06,23.1
77,"2026-03-23","DC-TOR","PILSNER",1,19,2792.81,1674.85,1117.96,40.03,5.86,4.33,0.800,0.500,89.07,41.14,58.84,146.99,88.15
42,"2025-07-21","DC-DAL","IPA",1,47,2137.09,1288.74,848.35,39.7,7.51,4.38,0.950,1.400,335.32,288.2,18.05,45.47,27.42
64,"2025-12-22","DC-SEA","PILSNER",1,16,2351.84,1404.96,946.88,40.26,5.47,4.27,0.800,0.500,70.02,34.16,59.18,146.99,87.81
10,"2024-12-09","DC-NYC","IPA",1,24,1146.48,683.28,463.2,40.4,7.22,5.33,0.950,1.400,164.62,179.09,19.3,47.77,28.47
74,"2026-03-02","DC-NYC","IPA",1,28,1337.56,726.32,611.24,45.7,5.94,4.39,0.950,1.400,158,172.09,21.83,47.77,25.94
86,"2026-05-25","DC-SEA","PILSNER",1,25,3564.5,2200.75,1363.75,38.26,5.63,4.45,0.800,0.500,112.6,55.63,54.55,142.58,88.03
14,"2025-01-06","DC-NYC","IPA",1,23,1098.71,649.52,449.19,40.88,7.39,5.05,0.950,1.400,161.47,162.61,19.53,47.77,28.24
95,"2026-07-27","DC-DAL","IPA",1,46,2155.1,1242,913.1,42.37,7.25,4.26,0.950,1.400,316.83,274.34,19.85,46.85,27
32,"2025-05-12","DC-DAL","IPA",1,38,1815.26,1066.28,748.98,41.26,7.82,4.63,0.950,1.400,282.3,246.32,19.71,47.77,28.06
4,"2024-10-28","DC-DAL","IPA",1,33,1576.41,896.61,679.8,43.12,6.97,4.57,0.950,1.400,218.51,211.13,20.6,47.77,27.17
40,"2025-07-07","DC-DAL","IPA",1,40,1929.2,1086.4,842.8,43.69,7.53,4.18,0.950,1.400,286.14,234.08,21.07,48.23,27.16
59,"2025-11-17","DC-SEA","IPA",1,17,812.09,432.99,379.1,46.68,5.3,4.49,0.950,1.400,85.59,106.86,22.3,47.77,25.47
19,"2025-02-10","DC-SEA","PILSNER",1,17,2498.83,1529.83,969,38.78,7.82,4.87,0.800,0.500,106.35,41.4,57,146.99,89.99
56,"2025-10-27","DC-TOR","PILSNER",1,17,2473.84,1519.29,954.55,38.59,7.3,4.46,0.800,0.500,99.28,37.91,56.15,145.52,89.37
58,"2025-11-10","DC-DAL","IPA",1,30,1391.7,754.8,636.9,45.76,5.16,4.36,0.950,1.400,147.06,183.12,21.23,46.39,25.16
8,"2024-11-25","DC-SEA","IPA",1,14,655.9,399.14,256.76,39.15,7.19,5.38,0.950,1.400,95.63,105.45,18.34,46.85,28.51
103,"2026-09-21","DC-SEA","PILSNER",1,22,3266.12,1925.88,1340.24,41.03,5.02,4.45,0.800,0.500,88.35,48.95,60.92,148.46,87.54
69,"2026-01-26","DC-TOR","PILSNER",1,19,2792.81,1671.81,1121,40.14,5.78,4.13,0.800,0.500,87.86,39.24,59,146.99,87.99
6,"2024-11-11","DC-SEA","PILSNER",1,17,2548.81,1513.51,1035.3,40.62,6.96,4.32,0.800,0.500,94.66,36.72,60.9,149.93,89.03
48,"2025-09-01","DC-TOR","PILSNER",1,24,3527.76,2168.88,1358.88,38.52,7.24,6.56,0.800,0.500,139.01,78.72,56.62,146.99,90.37
74,"2026-03-02","DC-DAL","ALE",1,15,2327.7,1410,917.7,39.43,5.94,4.39,0.900,0.700,80.19,46.1,61.18,155.18,94
61,"2025-12-01","DC-SEA","PILSNER",1,16,2422.4,1403.04,1019.36,42.08,5.23,4.42,0.800,0.500,66.94,35.36,63.71,151.40,87.69
6,"2024-11-11","DC-SEA","IPA",1,15,682.05,402.15,279.9,41.04,6.96,4.32,0.950,1.400,99.18,90.72,18.66,45.47,26.81
103,"2026-09-21","DC-DAL","IPA",1,34,1530.34,855.1,675.24,44.12,5.02,4.45,0.950,1.400,162.15,211.82,19.86,45.01,25.15
98,"2026-08-17","DC-DAL","IPA",1,40,1800.4,1078.8,721.6,40.08,6.97,4.43,0.950,1.400,264.86,248.08,18.04,45.01,26.97
33,"2025-05-19","DC-TOR","PILSNER",1,25,3858.5,2245,1613.5,41.82,7.79,4.53,0.800,0.500,155.8,56.63,64.54,154.34,89.8
65,"2025-12-29","DC-NYC","IPA",1,24,1124.4,605.76,518.64,46.13,5.46,4.22,0.950,1.400,124.49,141.79,21.61,46.85,25.24
54,"2025-10-13","DC-SEA","IPA",1,18,801.9,489.78,312.12,38.92,7.1,4.51,0.950,1.400,121.41,113.65,17.34,44.55,27.21
43,"2025-07-28","DC-SEA","IPA",1,20,918.6,544,374.6,40.78,7.37,4.32,0.950,1.400,140.03,120.96,18.73,45.93,27.2
101,"2026-09-07","DC-ATL","STOUT",1,36,1529.64,900.72,628.92,41.12,5.2,4.52,1.200,0.350,224.64,56.95,17.47,42.49,25.02
83,"2026-05-04","DC-ATL","STOUT",1,32,1269.12,822.4,446.72,35.2,5.79,4.43,1.200,0.350,222.34,49.62,13.96,39.66,25.7
83,"2026-05-04","DC-TOR","PILSNER",1,25,3821.75,2203.75,1618,42.34,5.79,4.43,0.800,0.500,115.8,55.38,64.72,152.87,88.15
68,"2026-01-19","DC-ATL","STOUT",1,21,858.27,533.61,324.66,37.83,5.66,4.05,1.200,0.350,142.63,29.77,15.46,40.87,25.41
2,"2024-10-14","DC-DAL","ALE",1,16,2409.12,1520,889.12,36.91,6.93,4.55,0.900,0.700,99.79,50.96,55.57,150.57,95
56,"2025-10-27","DC-ATL","STOUT",1,23,902.98,632.96,270.02,29.9,7.3,4.46,1.200,0.350,201.48,35.9,11.74,39.26,27.52
73,"2026-02-23","DC-ATL","LAGER",1,11,356.62,240.9,115.72,32.45,5.89,3.92,0.850,0.550,55.07,23.72,10.52,32.42,21.9
14,"2025-01-06","DC-DAL","IPA",1,29,1371.99,818.96,553.03,40.31,7.39,5.05,0.950,1.400,203.59,205.03,19.07,47.31,28.24
35,"2025-06-02","DC-TOR","PILSNER",1,28,4115.72,2502.64,1613.08,39.19,7.56,4.07,0.800,0.500,169.34,56.98,57.61,146.99,89.38
89,"2026-06-15","DC-NYC","IPA",1,39,1827.15,1084.98,742.17,40.62,7.67,4.56,0.950,1.400,284.17,248.98,19.03,46.85,27.82
100,"2026-08-31","DC-ATL","LAGER",1,16,529.28,371.36,157.92,29.84,7.05,4.51,0.850,0.550,95.88,39.69,9.87,33.08,23.21
69,"2026-01-26","DC-DAL","IPA",1,29,1371.99,737.18,634.81,46.27,5.78,4.13,0.950,1.400,159.24,167.68,21.89,47.31,25.42
20,"2025-02-17","DC-TOR","PILSNER",1,17,2573.8,1529.32,1044.48,40.58,7.75,4.91,0.800,0.500,105.4,41.74,61.44,151.40,89.96
27,"2025-04-07","DC-SEA","IPA",1,17,757.35,481.95,275.4,36.36,8.05,4.68,0.950,1.400,130.01,111.38,16.2,44.55,28.35
33,"2025-05-19","DC-NYC","IPA",1,33,1470.15,920.37,549.78,37.4,7.79,4.53,0.950,1.400,244.22,209.29,16.66,44.55,27.89
24,"2025-03-17","DC-SEA","PILSNER",1,20,3057.4,1801,1256.4,41.09,7.97,4.74,0.800,0.500,127.52,47.4,62.82,152.87,90.05
67,"2026-01-12","DC-SEA","IPA",1,14,668.78,353.22,315.56,47.18,5.64,4.09,0.950,1.400,75.01,80.16,22.54,47.77,25.23
70,"2026-02-02","DC-ATL","STOUT",1,22,916.96,558.58,358.38,39.08,5.63,4.11,1.200,0.350,148.63,31.65,16.29,41.68,25.39
6,"2024-11-11","DC-DAL","ALE",1,17,2664.07,1612.79,1051.28,39.46,6.96,4.32,0.900,0.700,106.49,51.41,61.84,156.71,94.87
12,"2024-12-23","DC-ATL","STOUT",1,21,849.87,586.53,263.34,30.99,7.44,5.16,1.200,0.350,187.49,37.93,12.54,40.47,27.93
27,"2025-04-07","DC-NYC","IPA",1,32,1455.04,907.2,547.84,37.65,8.05,4.68,0.950,1.400,244.72,209.66,17.12,45.47,28.35
13,"2024-12-30","DC-NYC","IPA",1,21,945.21,597.24,347.97,36.81,7.53,5.1,0.950,1.400,150.22,149.94,16.57,45.01,28.44
65,"2025-12-29","DC-DAL","ALE",1,14,2193.94,1308.3,885.64,40.37,5.46,4.22,0.900,0.700,68.8,41.36,63.26,156.71,93.45
60,"2025-11-24","DC-SEA","IPA",1,14,655.9,356.44,299.46,45.66,5.33,4.46,0.950,1.400,70.89,87.42,21.39,46.85,25.46
31,"2025-05-05","DC-SEA","PILSNER",1,20,3028,1795,1233,40.72,7.76,4.49,0.800,0.500,124.16,44.9,61.65,151.40,89.75
2,"2024-10-14","DC-SEA","IPA",1,16,749.6,433.6,316,42.16,6.93,4.55,0.950,1.400,105.34,101.92,19.75,46.85,27.1
10,"2024-12-09","DC-TOR","PILSNER",1,16,2445.92,1435.84,1010.08,41.3,7.22,5.33,0.800,0.500,92.42,42.64,63.13,152.87,89.74
80,"2026-04-13","DC-DAL","IPA",1,40,1874,1042.8,831.2,44.35,5.97,4.46,0.950,1.400,226.86,249.76,20.78,46.85,26.07
87,"2026-06-01","DC-SEA","IPA",1,24,1080.24,666.72,413.52,38.28,7.69,4.52,0.950,1.400,175.33,151.87,17.23,45.01,27.78
98,"2026-08-17","DC-TOR","PILSNER",1,23,3482.2,2049.07,1433.13,41.16,6.97,4.43,0.800,0.500,128.25,50.94,62.31,151.40,89.09
9,"2024-12-02","DC-DAL","ALE",1,14,2237.06,1338.4,898.66,40.17,7.06,5.24,0.900,0.700,88.96,51.35,64.19,159.79,95.6
60,"2025-11-24","DC-DAL","IPA",1,31,1438.09,789.26,648.83,45.12,5.33,4.46,0.950,1.400,156.97,193.56,20.93,46.39,25.46
44,"2025-08-04","DC-ATL","STOUT",1,34,1444.66,941.12,503.54,34.86,7.48,4.3,1.200,0.350,305.18,51.17,14.81,42.49,27.68
94,"2026-07-20","DC-SEA","IPA",1,22,1050.94,593.78,457.16,43.5,7.24,4.26,0.950,1.400,151.32,131.21,20.78,47.77,26.99
84,"2026-05-11","DC-SEA","PILSNER",1,24,3421.92,2115.12,1306.8,38.19,5.74,4.47,0.800,0.500,110.21,53.64,54.45,142.58,88.13
88,"2026-06-08","DC-ATL","STOUT",1,39,1578.33,1087.32,491.01,31.11,7.55,4.63,1.200,0.350,353.34,63.2,12.59,40.47,27.88
88,"2026-06-08","DC-DAL","IPA",1,45,2025.45,1251,774.45,38.24,7.55,4.63,0.950,1.400,322.76,291.69,17.21,45.01,27.8
93,"2026-07-13","DC-DAL","IPA",1,41,1826.55,1104.54,722.01,39.53,7.3,4.18,0.950,1.400,284.33,239.93,17.61,44.55,26.94
95,"2026-07-27","DC-ATL","STOUT",1,35,1416.45,958.65,457.8,32.32,7.25,4.26,1.200,0.350,304.5,52.18,13.08,40.47,27.39
74,"2026-03-02","DC-ATL","LAGER",1,15,486.3,333,153.3,31.52,5.94,4.39,0.850,0.550,75.74,36.22,10.22,32.42,22.2
6,"2024-11-11","DC-ATL","STOUT",1,20,825.6,541.2,284.4,34.45,6.96,4.32,1.200,0.350,167.04,30.24,14.22,41.28,27.06
46,"2025-08-18","DC-CHI","BEER",45,1583,55542.83,41524.23,14018.6,25.16,7.2,6.45,0.896,0.642,10214.78,6574.36,8.9,35.04,26.14
55,"2025-10-20","DC-DAL","BEER",42,980,34265.45,24260.38,10005.07,28.63,7.12,4.52,0.872,0.634,6085.18,2775.19,10.11,34.87,24.76
65,"2025-12-29","DC-CHI","BEER",45,1033,35941.46,23980.07,11961.39,33.23,5.46,4.22,0.896,0.642,5056.78,2798.58,11.65,34.80,23.15
6,"2024-11-11","DC-NYC","BEER",42,1243,43563.18,30373.75,13189.43,29.76,6.96,4.32,0.875,0.640,7596.63,3406.67,10.46,34.95,24.49
91,"2026-06-29","DC-CHI","BEER",45,1692,59365.7,42889.22,16476.48,27.53,7.5,4.69,0.896,0.642,11369.1,5105.02,9.72,35.00,25.28
23,"2025-03-10","DC-CHI","BEER",45,1184,41351.94,30598.09,10753.85,25.65,7.96,4.84,0.896,0.642,8453.68,3686.48,9.02,34.80,25.79
81,"2026-04-20","DC-SEA","BEER",48,978,34630.18,23251.76,11378.42,32.45,5.86,4.43,0.882,0.638,5064.8,2747.04,11.59,35.42,23.83
48,"2025-09-01","DC-SEA","BEER",48,975,34320.82,25671.88,8648.94,24.94,7.24,6.56,0.882,0.638,6240.74,4076.38,8.92,35.32,26.4
47,"2025-08-25","DC-NYC","BEER",42,1729,60090.79,44920.66,15170.13,24.77,7.25,6.42,0.875,0.640,10983.53,7012.37,8.69,34.78,26.08
38,"2025-06-23","DC-NYC","BEER",42,1896,66051.75,46818.64,19233.11,28.63,7.47,4.07,0.875,0.640,12394.15,4894.58,10.02,34.79,24.77
89,"2026-06-15","DC-TOR","BEER",42,931,32460.39,23491.43,8968.96,27.22,7.67,4.56,0.875,0.668,6198.97,2814.39,9.59,34.91,25.32
49,"2025-09-08","DC-CHI","BEER",45,1448,50784.31,37785.41,12998.9,25.46,7.08,6.42,0.896,0.642,9189.84,5970.41,9.05,35.07,26.01
29,"2025-04-21","DC-DAL","ALE",1,22,3515.38,2114.42,1400.96,39.85,7.9,4.88,0.900,0.700,156.42,75.15,63.68,159.79,96.11
24,"2025-03-17","DC-ATL","LAGER",1,14,463.12,337.68,125.44,27.09,7.97,4.74,0.850,0.550,94.84,36.5,8.96,33.08,24.12
13,"2024-12-30","DC-DAL","IPA",1,28,1298.92,796.32,502.6,38.69,7.53,5.1,0.950,1.400,200.3,199.92,17.95,46.39,28.44
12,"2024-12-23","DC-SEA","PILSNER",1,13,2006.42,1167.79,838.63,41.8,7.44,5.16,0.800,0.500,77.38,33.54,64.51,154.34,89.83
76,"2026-03-16","DC-SEA","IPA",1,16,749.6,415.84,333.76,44.53,5.93,4.43,0.950,1.400,90.14,99.23,20.86,46.85,25.99
63,"2025-12-15","DC-NYC","IPA",1,22,980.1,555.94,424.16,43.28,5.37,4.3,0.950,1.400,112.23,132.44,19.28,44.55,25.27
68,"2026-01-19","DC-SEA","IPA",1,13,591.11,327.6,263.51,44.58,5.66,4.05,0.950,1.400,69.9,73.71,20.27,45.47,25.2
46,"2025-08-18","DC-TOR","PILSNER",1,26,3859.96,2347.54,1512.42,39.18,7.2,6.45,0.800,0.500,149.76,83.85,58.17,148.46,90.29
68,"2026-01-19","DC-DAL","IPA",1,30,1350.3,756,594.3,44.01,5.66,4.05,0.950,1.400,161.31,170.1,19.81,45.01,25.2
16,"2025-01-20","DC-DAL","ALE",1,14,2107.98,1342.6,765.38,36.31,7.61,4.96,0.900,0.700,95.89,48.61,54.67,150.57,95.9
25,"2025-03-24","DC-SEA","IPA",1,19,863.93,542.26,321.67,37.23,8,4.85,0.950,1.400,144.4,129.01,16.93,45.47,28.54
50,"2025-09-15","DC-TOR","PILSNER",1,20,2910.4,1804.8,1105.6,37.99,7.16,6.42,0.800,0.500,114.56,64.2,55.28,145.52,90.24
36,"2025-06-09","DC-ATL","LAGER",1,19,634.79,444.22,190.57,30.02,7.58,3.99,0.850,0.550,122.42,41.7,10.03,33.41,23.38
40,"2025-07-07","DC-ATL","STOUT",1,32,1346.88,886.4,460.48,34.19,7.53,4.18,1.200,0.350,289.15,46.82,14.39,42.09,27.7
80,"2026-04-13","DC-TOR","PILSNER",1,25,3858.5,2207.75,1650.75,42.78,5.97,4.46,0.800,0.500,119.4,55.75,66.03,154.34,88.31
99,"2026-08-24","DC-TOR","PILSNER",1,26,3936.4,2320.24,1616.16,41.06,7.09,4.54,0.800,0.500,147.47,59.02,62.16,151.40,89.24
37,"2025-06-16","DC-ATL","STOUT",1,37,1557.33,1020.46,536.87,34.47,7.46,4.07,1.200,0.350,331.22,52.71,14.51,42.09,27.58
40,"2025-07-07","DC-SEA","IPA",1,26,1242.02,706.16,535.86,43.14,7.53,4.18,0.950,1.400,185.99,152.15,20.61,47.77,27.16
18,"2025-02-03","DC-ATL","LAGER",1,10,317.7,239,78.7,24.77,7.64,4.85,0.850,0.550,64.94,26.67,7.87,31.77,23.9
87,"2026-06-01","DC-DAL","IPA",1,45,2128.95,1250.1,878.85,41.28,7.69,4.52,0.950,1.400,328.75,284.76,19.53,47.31,27.78
22,"2025-03-03","DC-TOR","PILSNER",1,16,2422.4,1440.32,982.08,40.54,7.86,4.86,0.800,0.500,100.61,38.88,61.38,151.40,90.02
3,"2024-10-21","DC-TOR","PILSNER",1,19,2904.53,1692.33,1212.2,41.73,6.97,4.38,0.800,0.500,105.94,41.61,63.8,152.87,89.07
5,"2024-11-04","DC-DAL","IPA",1,29,1305.29,787.06,518.23,39.7,7.1,4.46,0.950,1.400,195.6,181.08,17.87,45.01,27.14
41,"2025-07-14","DC-DAL","ALE",1,24,3871.68,2286.72,1584.96,40.94,7.5,4.21,0.900,0.700,162,70.73,66.04,161.32,95.28
85,"2026-05-18","DC-TOR","PILSNER",1,23,3549.82,2028.83,1520.99,42.85,5.87,4.42,0.800,0.500,108.01,50.83,66.13,154.34,88.21
100,"2026-08-31","DC-NYC","IPA",1,33,1530.87,896.28,634.59,41.45,7.05,4.51,0.950,1.400,221.02,208.36,19.23,46.39,27.16
35,"2025-06-02","DC-SEA","PILSNER",1,21,3086.79,1876.98,1209.81,39.19,7.56,4.07,0.800,0.500,127.01,42.74,57.61,146.99,89.38
38,"2025-06-23","DC-ATL","STOUT",1,37,1482.59,1020.83,461.76,31.15,7.47,4.07,1.200,0.350,331.67,52.71,12.48,40.07,27.59
24,"2025-03-17","DC-DAL","ALE",1,18,2903.76,1729.26,1174.5,40.45,7.97,4.74,0.900,0.700,129.11,59.72,65.25,161.32,96.07
89,"2026-06-15","DC-SEA","IPA",1,23,1045.81,639.86,405.95,38.82,7.67,4.56,0.950,1.400,167.59,146.83,17.65,45.47,27.82
