"WEEK_NUM","WEEK_START_DATE","ROUTE_ID","ROUTE_DESCRIPTION","ORIGIN_ID","DESTINATION_ID","MATERIAL_TYPE","TRANSPORT_MODE","BASELINE_LEAD_DAYS","ORIGIN_LAT","ORIGIN_LON","DEST_LAT","DEST_LON","ACTUAL_LEAD_DAYS","DISRUPTION_FACTOR","SHIPMENT_QTY_TONS","FREIGHT_COST_PER_TON","IS_DISRUPTED","PRIMARY_DISRUPTION_EVENT","ROUTE_RISK_SCORE"
35,"2025-06-02","RT-D09","Dallas DC to Houston Dist.","DC-DAL","DST-HOU","FINISHED","TRUCK",1,32.7767,-96.7970,29.7604,-95.3698,2,0,22,104,false,"\N",7
95,"2026-07-27","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,2,0,22,124,false,"\N",10
82,"2026-04-27","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,2,0,27,89,false,"\N",3
55,"2025-10-20","RT-B05","Chicago Brewery to Dallas DC","BRW-02","DC-DAL","FINISHED","TRUCK",3,41.8881,-87.6298,32.7767,-96.7970,3,0.15,20.7,140,false,"Black Sea Grain Corridor Collapse",23
85,"2026-05-18","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,2,0.18,26.9,100.67,true,"EU Export Controls on Hop Extracts",25
37,"2025-06-16","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0.125,12.4,108.9,false,"\N",22
27,"2025-04-07","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,21,111,false,"\N",8
61,"2025-12-01","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0,17,124,false,"\N",4
62,"2025-12-08","RT-D09","Dallas DC to Houston Dist.","DC-DAL","DST-HOU","FINISHED","TRUCK",1,32.7767,-96.7970,29.7604,-95.3698,1,0,18,125,false,"\N",10
66,"2026-01-05","RT-D03","Atlanta DC to Miami Dist.","DC-ATL","DST-MIA","FINISHED","TRUCK",2,33.7537,-84.3863,25.7617,-80.1918,2,0,19,129,false,"\N",9
66,"2026-01-05","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,2,0,22,95,false,"\N",9
70,"2026-02-02","RT-D12","Seattle DC to Portland Dist.","DC-SEA","DST-PDX","FINISHED","TRUCK",1,47.6062,-122.3321,45.5152,-122.6784,2,0,19,83,false,"\N",1
70,"2026-02-02","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,13,106,false,"\N",4
73,"2026-02-23","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,6,0,23,98,false,"\N",4
8,"2024-11-25","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,18,75,false,"\N",1
37,"2025-06-16","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0.25,14.4,90,true,"Ukraine-Russia War - Grain Export Disruption",36
9,"2024-12-02","RT-B04","Chicago Brewery to Chicago DC","BRW-02","DC-CHI","FINISHED","TRUCK",1,41.8881,-87.6298,41.8525,-87.6514,2,0.25,17.1,130.8,true,"Ukraine-Russia War - Grain Export Disruption",40
56,"2025-10-27","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,20,92,false,"\N",5
23,"2025-03-10","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,2,0,17,84,false,"\N",2
94,"2026-07-20","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,30,95,false,"\N",2
80,"2026-04-13","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,3,0,21,124,false,"\N",1
27,"2025-04-07","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,2,0,12,79,false,"\N",1
82,"2026-04-27","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0,21,90,false,"\N",6
35,"2025-06-02","RT-B05","Chicago Brewery to Dallas DC","BRW-02","DC-DAL","FINISHED","TRUCK",3,41.8881,-87.6298,32.7767,-96.7970,5,0.25,26.1,106.8,true,"Ukraine-Russia War - Grain Export Disruption",36
76,"2026-03-16","RT-D10","Dallas DC to Denver Dist.","DC-DAL","DST-DEN","FINISHED","TRUCK",2,32.7767,-96.7970,39.7392,-104.9903,3,0,22,97,false,"\N",3
43,"2025-07-28","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0.15,24.4,126.56,false,"Black Sea Grain Corridor Collapse",23
73,"2026-02-23","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,2,0,25,126,false,"\N",1
95,"2026-07-27","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,14,101,false,"\N",3
64,"2025-12-22","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0,17,77,false,"\N",10
65,"2025-12-29","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,29,73,false,"\N",1
104,"2026-09-28","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,30,70,false,"\N",10
69,"2026-01-26","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,29,128,false,"\N",9
61,"2025-12-01","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,1,0,13,118,false,"\N",6
67,"2026-01-12","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,23,95,false,"\N",1
71,"2026-02-09","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,1,0,26,85,false,"\N",6
66,"2026-01-05","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,25,97,false,"\N",5
13,"2024-12-30","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,16,123,false,"\N",4
20,"2025-02-17","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,5,0.25,11.7,110.4,true,"Ukraine-Russia War - Grain Export Disruption",31
89,"2026-06-15","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,20,127,false,"\N",5
12,"2024-12-23","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0.125,20.9,89.1,false,"\N",16
15,"2025-01-13","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,13,124,false,"\N",10
20,"2025-02-17","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,8,0.125,16.2,129.8,false,"\N",19
20,"2025-02-17","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,11,84,false,"\N",9
42,"2025-07-21","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,17,105,false,"\N",7
44,"2025-08-04","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,2,0,30,88,false,"\N",9
44,"2025-08-04","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,11,121,false,"\N",7
19,"2025-02-10","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,1,0,14,101,false,"\N",9
78,"2026-03-30","RT-B04","Chicago Brewery to Chicago DC","BRW-02","DC-CHI","FINISHED","TRUCK",1,41.8881,-87.6298,41.8525,-87.6514,2,0,21,81,false,"\N",10
55,"2025-10-20","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,22,105,false,"\N",0
66,"2026-01-05","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,2,0,26,111,false,"\N",10
72,"2026-02-16","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,4,0,10,100,false,"\N",10
73,"2026-02-23","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,3,0,15,97,false,"\N",4
101,"2026-09-07","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,23,125,false,"\N",7
73,"2026-02-23","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0,14,81,false,"\N",5
12,"2024-12-23","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,20,101,false,"\N",6
18,"2025-02-03","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,3,0,20,75,false,"\N",9
24,"2025-03-17","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,20,71,false,"\N",2
26,"2025-03-31","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,23,75,false,"\N",9
87,"2026-06-01","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,25,127,false,"\N",3
9,"2024-12-02","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,15,109,false,"\N",4
90,"2026-06-22","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,12,101,false,"\N",7
78,"2026-03-30","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0,19,120,false,"\N",3
77,"2026-03-23","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,21,97,false,"\N",2
50,"2025-09-15","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,28,0.35,23.2,160,true,"\N",44
87,"2026-06-01","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,10,128,false,"\N",0
100,"2026-08-31","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,3,0,11,118,false,"\N",10
67,"2026-01-12","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,4,0,28,105,false,"\N",3
102,"2026-09-14","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,15,83,false,"\N",10
69,"2026-01-26","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0,12,123,false,"\N",3
3,"2024-10-21","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,14,111,false,"\N",8
14,"2025-01-06","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,4,0.125,16.2,114.4,false,"\N",17
34,"2025-05-26","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,30,92,false,"\N",5
94,"2026-07-20","RT-D12","Seattle DC to Portland Dist.","DC-SEA","DST-PDX","FINISHED","TRUCK",1,47.6062,-122.3321,45.5152,-122.6784,1,0,27,87,false,"\N",0
45,"2025-08-11","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,4,0.075,22.3,128.26,false,"\N",11
78,"2026-03-30","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,29,119,false,"\N",0
82,"2026-04-27","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,3,0,27,97,false,"\N",6
96,"2026-08-03","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,13,130,false,"\N",4
98,"2026-08-17","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,6,0,22,93,false,"\N",2
87,"2026-06-01","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,2,0,21,82,false,"\N",10
85,"2026-05-18","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,3,0,29,86,false,"\N",7
77,"2026-03-23","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0,14,121,false,"\N",5
41,"2025-07-14","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0.075,29.1,97.52,false,"\N",10
75,"2026-03-09","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,15,129,false,"\N",2
69,"2026-01-26","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,3,0,30,101,false,"\N",0
98,"2026-08-17","RT-D03","Atlanta DC to Miami Dist.","DC-ATL","DST-MIA","FINISHED","TRUCK",2,33.7537,-84.3863,25.7617,-80.1918,2,0,21,86,false,"\N",3
33,"2025-05-19","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,13,116,false,"\N",7
81,"2026-04-20","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,28,107,false,"\N",2
20,"2025-02-17","RT-D10","Dallas DC to Denver Dist.","DC-DAL","DST-DEN","FINISHED","TRUCK",2,32.7767,-96.7970,39.7392,-104.9903,2,0,18,87,false,"\N",7
33,"2025-05-19","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,25,116,false,"\N",3
84,"2026-05-11","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,13,119,false,"\N",2
50,"2025-09-15","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,26,90,false,"\N",8
67,"2026-01-12","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0,20,85,false,"\N",0
103,"2026-09-21","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,7,0,15,122,false,"\N",3
104,"2026-09-28","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0,27,120,false,"\N",8
69,"2026-01-26","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,2,0,18,83,false,"\N",3
69,"2026-01-26","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,2,0,23,111,false,"\N",3
101,"2026-09-07","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,20,94,false,"\N",7
102,"2026-09-14","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0,13,120,false,"\N",3
2,"2024-10-14","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,2,0,23,74,false,"\N",9
21,"2025-02-24","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,1,0,28,115,false,"\N",7
8,"2024-11-25","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,5,0.55,20.3,152.64,true,"Ukraine-Russia War - Grain Export Disruption",70
34,"2025-05-26","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,8,0.125,14.3,135.3,false,"\N",18
38,"2025-06-23","RT-D10","Dallas DC to Denver Dist.","DC-DAL","DST-DEN","FINISHED","TRUCK",2,32.7767,-96.7970,39.7392,-104.9903,3,0,16,126,false,"\N",4
18,"2025-02-03","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0.125,11.4,137.5,false,"\N",24
21,"2025-02-24","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,16,95,false,"\N",3
51,"2025-09-22","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,2,0.15,13.2,125.44,false,"Black Sea Grain Corridor Collapse",23
88,"2026-06-08","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0.06,24.4,83.84,false,"\N",10
88,"2026-06-08","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0.18,17.6,124.7,true,"Midwest Drought - Domestic Barley Belt",22
80,"2026-04-13","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,12,114,false,"\N",4
38,"2025-06-23","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,24,82,false,"\N",7
43,"2025-07-28","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,2,0,27,96,false,"\N",2
84,"2026-05-11","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,14,70,false,"\N",6
98,"2026-08-17","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,17,100,false,"\N",3
33,"2025-05-19","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,23,116,false,"\N",0
99,"2026-08-24","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0.06,21.5,124.71,false,"\N",12
55,"2025-10-20","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,3,0.15,22.6,103.04,false,"Black Sea Grain Corridor Collapse",27
46,"2025-08-18","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,16,113,false,"\N",1
75,"2026-03-09","RT-D09","Dallas DC to Houston Dist.","DC-DAL","DST-HOU","FINISHED","TRUCK",1,32.7767,-96.7970,29.7604,-95.3698,1,0,16,127,false,"\N",2
61,"2025-12-01","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,16,90,false,"\N",0
73,"2026-02-23","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,15,109,false,"\N",0
73,"2026-02-23","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0,28,109,false,"\N",10
57,"2025-11-03","RT-B04","Chicago Brewery to Chicago DC","BRW-02","DC-CHI","FINISHED","TRUCK",1,41.8881,-87.6298,41.8525,-87.6514,2,0,27,126,false,"\N",9
102,"2026-09-14","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,2,0,14,81,false,"\N",2
63,"2025-12-15","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,4,0,29,97,false,"\N",0
61,"2025-12-01","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0,29,94,false,"\N",6
22,"2025-03-03","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,2,0,20,83,false,"\N",3
80,"2026-04-13","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0.18,18.6,145.29,true,"EU Export Controls on Hop Extracts",32
79,"2026-04-06","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,10,82,false,"\N",4
35,"2025-06-02","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0.25,27,141.6,true,"Ukraine-Russia War - Grain Export Disruption",31
40,"2025-07-07","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,25,77,false,"\N",5
92,"2026-07-06","RT-B05","Chicago Brewery to Dallas DC","BRW-02","DC-DAL","FINISHED","TRUCK",3,41.8881,-87.6298,32.7767,-96.7970,3,0.12,11.4,123.85,false,"Midwest Drought - Domestic Barley Belt",14
25,"2025-03-24","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,1,0,23,108,false,"\N",1
56,"2025-10-27","RT-B04","Chicago Brewery to Chicago DC","BRW-02","DC-CHI","FINISHED","TRUCK",1,41.8881,-87.6298,41.8525,-87.6514,1,0.15,13.2,98.56,false,"Black Sea Grain Corridor Collapse",24
79,"2026-04-06","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,5,0,30,118,false,"\N",1
75,"2026-03-09","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0.18,19.5,88.09,true,"EU Export Controls on Hop Extracts",25
